msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,315,60000,60040,40.0,,20,,,,1,,,0,,4,4,5,4
msg_1,node2,node0,315,60000,60040,40.0,,19,,,,1,,40.0,0,40.0,3,3,5,4
msg_2,node3,node0,315,60000,60040,40.0,,19,,,,1,,40.0,0,40.0,3,3,5,4
msg_3,node4,node0,315,60000,60040,40.0,,20,,,,1,,40.0,0,40.0,1,1,5,4
msg_4,node0,node3,315,65039,120040,55001.0,,20,,,40.0,2,40.0,,0,40.0,6,6,5,2
msg_5,node0,node4,315,65039,120040,55001.0,,20,,,40.0,2,40.0,,0,40.0,6,6,5,2
msg_6,node1,node0,315,120000,120040,40.0,,33,,40.0,,1,,40.0,0,40.0,6,6,5,4
msg_7,node2,node0,315,120000,120040,40.0,,33,,40.0,,1,,40.0,0,40.0,6,6,5,4
msg_8,node3,node0,315,120000,120040,40.0,,30,,40.0,55001.0,1,55001.0,40.0,0,13780.25,2,2,5,4
msg_9,node4,node0,315,120000,120040,40.0,,30,,40.0,55001.0,1,55001.0,40.0,0,12253.555555555555,1,1,5,4
msg_10,node0,node1,315,125040,125080,40.0,,29,,55001.0,40.0,3,40.0,,0,11032.2,3,3,5,3
msg_11,node0,node2,315,125040,125080,40.0,,29,,55001.0,40.0,3,40.0,,0,11032.2,3,3,5,3
msg_12,node0,node4,315,125040,125080,40.0,,30,,27520.5,40.0,3,40.0,55001.0,0,9200.166666666666,1,1,5,3
msg_13,node1,node0,315,180000,180040,40.0,,29,,40.0,40.0,1,22024.4,40.0,0,8495.538461538461,4,4,5,4
msg_14,node2,node0,315,180000,180040,40.0,,29,,40.0,40.0,1,22024.4,40.0,0,8495.538461538461,4,4,5,4
msg_15,node3,node0,315,180000,180040,40.0,,30,,40.0,55001.0,1,22024.4,40.0,0,7368.133333333333,2,2,5,4
msg_16,node4,node0,315,180000,180040,40.0,,30,,40.0,27520.5,1,22024.4,40.0,0,6910.125,1,1,5,4
msg_17,node0,node1,315,185040,185080,40.0,,29,,22024.4,40.0,3,40.0,40.0,0,6506.0,3,3,5,3
msg_18,node0,node2,315,185040,185080,40.0,,30,,18360.333333333332,40.0,3,40.0,40.0,0,6146.777777777777,2,2,5,3
msg_19,node0,node4,315,185040,185080,40.0,,30,,15743.142857142857,40.0,3,40.0,27520.5,0,5825.368421052632,1,1,5,3
msg_20,node1,node0,315,240000,240040,40.0,,29,,40.0,40.0,1,13780.25,40.0,0,5536.1,4,4,5,4
msg_21,node2,node0,315,240000,240040,40.0,,29,,40.0,40.0,1,13780.25,40.0,0,5536.1,4,4,5,4
msg_22,node3,node0,315,240000,240040,40.0,,30,,40.0,55001.0,1,13780.25,40.0,0,5036.454545454545,2,2,5,4
msg_23,node4,node0,315,240000,240040,40.0,,30,,40.0,18360.333333333332,1,13780.25,40.0,0,4819.217391304348,1,1,5,4
msg_24,node0,node1,315,245040,245069,,,29,,13780.25,40.0,4,40.0,40.0,0,4620.083333333333,4,4,5,4
msg_25,node0,node2,315,245040,245074,,40.0,29,34.0,13780.25,40.0,4,40.0,40.0,0,4620.083333333333,4,4,5,4
msg_26,node0,node3,316,245040,245074,,40.0,29,34.0,13780.25,40.0,4,40.0,55001.0,0,4620.083333333333,4,4,5,4
msg_27,node0,node4,316,245040,245074,,40.0,29,34.0,13780.25,40.0,4,40.0,18360.333333333332,0,4620.083333333333,4,4,5,4
msg_28,node1,node0,315,300000,300034,,40.0,29,34.0,40.0,36.333333333333336,1,9197.75,40.0,0,3964.75,4,4,5,4
msg_29,node2,node0,315,300000,300034,,40.0,29,34.0,40.0,38.0,1,9197.75,40.0,0,3964.75,4,4,5,4
msg_30,node3,node0,315,300000,300034,,40.0,29,34.0,40.0,27517.5,1,9197.75,40.0,0,3964.75,4,4,5,4
msg_31,node4,node0,315,300000,300034,,40.0,29,34.0,40.0,13778.75,1,9197.75,40.0,0,3964.75,4,4,5,4
msg_32,node0,node2,316,305034,332549,,55001.0,30,27515.0,9197.75,38.8,2,38.8,38.0,0,3473.40625,2,2,5,2
msg_33,node0,node4,316,305034,332549,,55001.0,30,27515.0,9197.75,38.8,2,38.8,13778.75,0,3473.40625,2,2,5,2
msg_34,node1,node0,315,360000,360034,,40.0,29,34.0,38.8,36.333333333333336,1,11814.5,38.8,0,4887.617647058823,4,4,5,4
msg_35,node2,node0,315,360000,360034,,40.0,29,34.0,38.8,6907.25,1,11814.5,38.8,0,4887.617647058823,4,4,5,4
msg_36,node3,node0,315,360000,360034,,40.0,29,34.0,38.8,27517.5,1,11814.5,38.8,0,4887.617647058823,4,4,5,4
msg_37,node4,node0,315,360000,360034,,40.0,29,34.0,38.8,16526.0,1,11814.5,38.8,0,4887.617647058823,4,4,5,4
msg_38,node0,node1,316,365034,365068,,40.0,29,34.0,11814.5,38.0,3,38.0,36.333333333333336,0,4376.710526315789,3,3,5,3
