msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,415,145,192,47.0,,47,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,415,145,203,58.0,,58,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,415,145,214,69.0,,58,,52.5,,4,,,0,52.5,2,2,5,4
msg_3,node4,node3,415,145,225,80.0,,58,,52.5,,4,,,0,52.5,2,2,5,4
msg_4,node4,node0,415,2025,2072,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,415,2025,2083,58.0,,58,,60.2,,4,,58.0,0,60.2,3,3,5,4
msg_6,node4,node2,415,2025,2094,69.0,,69,,60.2,,4,,69.0,0,60.2,3,3,5,4
msg_7,node4,node3,415,2025,2105,80.0,,80,,61.142857142857146,,4,,80.0,0,61.142857142857146,1,1,5,4
msg_8,node4,node0,415,3468,3515,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_9,node4,node1,415,3468,3526,58.0,,58,,61.666666666666664,,4,,58.0,0,61.666666666666664,3,3,5,4
msg_10,node4,node2,416,3468,3537,69.0,,69,,61.3,,4,,69.0,0,61.3,2,2,5,4
msg_11,node4,node3,416,3468,3548,80.0,,80,,62.0,,4,,80.0,0,62.0,1,1,5,4
msg_12,node4,node0,416,3761,3810,49.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_13,node4,node1,416,3761,3821,60.0,,58,,63.5,,4,,58.0,0,63.5,4,4,5,4
msg_14,node4,node2,416,3761,3832,71.0,,69,,62.214285714285715,,4,,69.0,0,62.214285714285715,2,2,5,4
msg_15,node4,node3,416,3761,3843,82.0,,80,,62.8,,4,,80.0,0,62.8,1,1,5,4
msg_16,node4,node0,416,4445,4493,48.0,,47,,64.0,,4,,47.5,0,64.0,4,4,5,4
msg_17,node4,node1,416,4445,4504,59.0,,58,,63.05882352941177,,4,,58.5,0,63.05882352941177,3,3,5,4
msg_18,node4,node2,416,4445,4515,70.0,,80,,63.05882352941177,,4,,69.5,0,63.05882352941177,3,3,5,4
msg_19,node4,node3,416,4445,4526,81.0,,80,,63.21052631578947,,4,,80.5,0,63.21052631578947,1,1,5,4
msg_20,node4,node0,416,5042,5090,48.0,,46,,64.1,,4,,47.6,0,64.1,4,4,5,4
msg_21,node4,node1,416,5042,5101,,60.0,58,59.0,63.333333333333336,,4,,58.6,0,63.333333333333336,3,3,5,4
msg_22,node4,node2,416,5042,5117,,70.0,80,75.0,63.333333333333336,,4,,69.6,0,63.333333333333336,3,3,5,4
msg_23,node4,node3,416,5042,5117,,70.0,80,75.0,63.333333333333336,,4,,80.6,0,63.333333333333336,3,3,5,4
msg_24,node4,node0,416,6098,6145,,48.0,46,47.0,64.125,,4,,47.666666666666664,0,64.125,4,4,5,4
msg_25,node4,node1,416,6098,6154,,60.0,52,56.0,64.125,,4,,58.666666666666664,0,64.125,4,4,5,4
msg_26,node4,node2,416,6098,6170,,70.0,74,72.0,64.125,,4,,70.5,0,64.125,4,4,5,4
msg_27,node4,node3,416,6098,6162,,70.0,59,64.0,64.125,,4,,79.66666666666667,0,64.125,4,4,5,4
msg_28,node4,node0,416,7651,7698,,48.0,47,47.0,63.5,,4,,47.57142857142857,0,63.5,4,4,5,4
msg_29,node4,node1,416,7651,7710,,60.0,58,59.0,63.5,,4,,58.285714285714285,0,63.5,4,4,5,4
msg_30,node4,node2,416,7651,7726,,70.0,80,75.0,63.5,,4,,70.71428571428571,0,63.5,4,4,5,4
msg_31,node4,node3,416,7651,7726,,70.0,80,75.0,63.5,,4,,77.42857142857143,0,63.5,4,4,5,4
msg_32,node4,node0,416,7751,7798,,48.0,47,47.0,63.5625,,4,,47.5,0,63.5625,4,4,5,4
msg_33,node4,node1,416,7751,7810,,60.0,58,59.0,63.5625,,4,,58.375,0,63.5625,4,4,5,4
msg_34,node4,node2,416,7751,7823,,70.0,74,72.0,63.5625,,4,,71.25,0,63.5625,4,4,5,4
msg_35,node4,node3,416,7751,7831,,70.0,91,80.0,63.5625,,4,,77.125,0,63.5625,4,4,5,4
msg_36,node4,node0,416,7798,7845,,48.0,47,47.0,63.666666666666664,,4,,47.44444444444444,0,63.666666666666664,4,4,5,4
