msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1047,47.0,,47,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1058,58.0,,58,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,315,1000,1069,69.0,,58,,47.0,,4,,,0,47.0,3,3,5,4
msg_3,node4,node3,315,1000,1080,80.0,,85,,58.0,,4,,,0,58.0,1,1,5,4
msg_4,node4,node0,315,2000,2047,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,315,2000,2058,58.0,,58,,60.2,,4,,58.0,0,60.2,3,3,5,4
msg_6,node4,node2,315,2000,2069,69.0,,70,,59.833333333333336,,4,,69.0,0,59.833333333333336,2,2,5,4
msg_7,node4,node3,315,2000,2080,80.0,,80,,59.833333333333336,,4,,80.0,0,59.833333333333336,2,2,5,4
msg_8,node4,node0,315,3000,3047,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_9,node4,node1,315,3000,3058,58.0,,58,,61.666666666666664,,4,,58.0,0,61.666666666666664,3,3,5,4
msg_10,node4,node2,316,3000,3069,69.0,,69,,61.666666666666664,,4,,69.0,0,61.666666666666664,3,3,5,4
msg_11,node4,node3,316,3000,3080,80.0,,80,,62.0,,4,,80.0,0,62.0,1,1,5,4
msg_12,node4,node0,316,4000,4048,48.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_13,node4,node1,316,4000,4059,59.0,,58,,62.30769230769231,,4,,58.0,0,62.30769230769231,3,3,5,4
msg_14,node4,node2,316,4000,4070,70.0,,70,,62.07142857142857,,4,,69.0,0,62.07142857142857,2,2,5,4
msg_15,node4,node3,316,4000,4081,81.0,,80,,62.07142857142857,,4,,80.0,0,62.07142857142857,2,2,5,4
msg_16,node4,node0,316,5000,5047,47.0,,48,,63.75,,4,,47.25,0,63.75,4,4,5,4
