msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1047,47.0,,118,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1058,58.0,,158,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,315,1000,1069,69.0,,158,,47.0,,4,,,0,47.0,3,3,5,4
msg_3,node4,node3,315,1000,1080,80.0,,163,,58.0,,4,,,0,58.0,1,1,5,4
msg_4,node4,node0,315,2000,2048,48.0,,107,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,315,2000,2059,59.0,,107,,63.5,,4,,58.0,0,63.5,4,4,5,4
msg_6,node4,node2,315,2000,2070,70.0,,107,,60.166666666666664,,4,,69.0,0,60.166666666666664,2,2,5,4
msg_7,node4,node3,315,2000,2081,81.0,,107,,61.57142857142857,,4,,80.0,0,61.57142857142857,1,1,5,4
msg_8,node4,node0,315,3000,3048,48.0,,107,,64.0,,4,,47.5,0,64.0,4,4,5,4
msg_9,node4,node1,315,3000,3059,59.0,,107,,64.0,,4,,58.5,0,64.0,4,4,5,4
msg_10,node4,node2,316,3000,3070,70.0,,107,,61.9,,4,,69.5,0,61.9,2,2,5,4
msg_11,node4,node3,316,3000,3081,81.0,,107,,62.63636363636363,,4,,80.5,0,62.63636363636363,1,1,5,4
msg_12,node4,node0,316,4000,4046,46.0,,107,,64.16666666666667,,4,,47.666666666666664,0,64.16666666666667,4,4,5,4
msg_13,node4,node1,316,4000,4058,58.0,,107,,62.76923076923077,,4,,58.666666666666664,0,62.76923076923077,3,3,5,4
msg_14,node4,node2,316,4000,4069,69.0,,107,,62.76923076923077,,4,,69.66666666666667,0,62.76923076923077,3,3,5,4
msg_15,node4,node3,316,4000,4080,80.0,,107,,62.86666666666667,,4,,80.66666666666667,0,62.86666666666667,1,1,5,4
msg_16,node4,node0,316,5000,5048,48.0,,107,,63.9375,,4,,47.25,0,63.9375,4,4,5,4
msg_17,node4,node1,316,5000,5059,59.0,,107,,63.0,,4,,58.5,0,63.0,3,3,5,4
msg_18,node4,node2,316,5000,5070,70.0,,107,,62.77777777777778,,4,,69.5,0,62.77777777777778,2,2,5,4
msg_19,node4,node3,316,5000,5081,81.0,,107,,62.77777777777778,,4,,80.5,0,62.77777777777778,2,2,5,4
msg_20,node4,node0,316,6000,6047,47.0,,107,,64.05,,4,,47.4,0,64.05,4,4,5,4
msg_21,node4,node1,316,6000,6058,58.0,,107,,63.23809523809524,,4,,58.6,0,63.23809523809524,3,3,5,4
msg_22,node4,node2,316,6000,6069,69.0,,107,,63.23809523809524,,4,,69.6,0,63.23809523809524,3,3,5,4
msg_23,node4,node3,316,6000,6080,80.0,,107,,63.26086956521739,,4,,80.6,0,63.26086956521739,1,1,5,4
msg_24,node4,node0,316,7000,7048,48.0,,107,,63.958333333333336,,4,,47.333333333333336,0,63.958333333333336,4,4,5,4
msg_25,node4,node1,316,7000,7059,59.0,,107,,63.958333333333336,,4,,58.5,0,63.958333333333336,4,4,5,4
msg_26,node4,node2,316,7000,7070,70.0,,107,,63.15384615384615,,4,,69.5,0,63.15384615384615,2,2,5,4
msg_27,node4,node3,316,7000,7081,81.0,,107,,63.407407407407405,,4,,80.5,0,63.407407407407405,1,1,5,4
msg_28,node4,node0,316,8000,8047,47.0,,107,,64.03571428571429,,4,,47.42857142857143,0,64.03571428571429,4,4,5,4
msg_29,node4,node1,316,8000,8058,58.0,,107,,63.44827586206897,,4,,58.57142857142857,0,63.44827586206897,3,3,5,4
msg_30,node4,node2,316,8000,8069,69.0,,107,,63.44827586206897,,4,,69.57142857142857,0,63.44827586206897,3,3,5,4
msg_31,node4,node3,316,8000,8080,80.0,,107,,63.45161290322581,,4,,80.57142857142857,0,63.45161290322581,1,1,5,4
msg_32,node4,node0,316,9000,9047,47.0,,107,,63.96875,,4,,47.375,0,63.96875,4,4,5,4
msg_33,node4,node1,316,9000,9058,58.0,,107,,63.45454545454545,,4,,58.5,0,63.45454545454545,3,3,5,4
msg_34,node4,node2,316,9000,9069,69.0,,107,,63.45454545454545,,4,,69.5,0,63.45454545454545,3,3,5,4
