msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,145,192,47.0,,107,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,145,203,58.0,,154,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,315,145,214,69.0,,154,,47.0,,4,,,0,47.0,3,3,5,4
msg_3,node4,node3,315,145,225,80.0,,168,,58.0,,4,,,0,58.0,1,1,5,4
msg_4,node4,node0,315,2025,2072,47.0,,52,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,315,2025,2083,58.0,,119,,60.2,,4,,58.0,0,60.2,3,3,5,4
msg_6,node4,node2,315,2025,2094,69.0,,119,,59.833333333333336,,4,,69.0,0,59.833333333333336,2,2,5,4
msg_7,node4,node3,315,2025,2105,80.0,,119,,59.833333333333336,,4,,80.0,0,59.833333333333336,2,2,5,4
msg_8,node4,node0,315,3468,3515,47.0,,52,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_9,node4,node1,315,3468,3526,58.0,,119,,61.666666666666664,,4,,58.0,0,61.666666666666664,3,3,5,4
msg_10,node4,node2,316,3468,3537,69.0,,119,,61.666666666666664,,4,,69.0,0,61.666666666666664,3,3,5,4
msg_11,node4,node3,316,3468,3548,80.0,,119,,62.0,,4,,80.0,0,62.0,1,1,5,4
msg_12,node4,node0,316,3761,3809,48.0,,52,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_13,node4,node1,316,3761,3820,59.0,,52,,63.5,,4,,58.0,0,63.5,4,4,5,4
msg_14,node4,node2,316,3761,3831,70.0,,119,,62.07142857142857,,4,,69.0,0,62.07142857142857,2,2,5,4
msg_15,node4,node3,316,3761,3842,81.0,,119,,62.6,,4,,80.0,0,62.6,1,1,5,4
msg_16,node4,node0,316,4445,4494,49.0,,52,,63.75,,4,,47.25,0,63.75,4,4,5,4
msg_17,node4,node1,316,4445,4505,60.0,,119,,62.88235294117647,,4,,58.25,0,62.88235294117647,3,3,5,4
msg_18,node4,node2,316,4445,4516,71.0,,119,,62.72222222222222,,4,,69.25,0,62.72222222222222,2,2,5,4
msg_19,node4,node3,316,4445,4527,82.0,,119,,62.72222222222222,,4,,80.25,0,62.72222222222222,2,2,5,4
msg_20,node4,node0,316,5042,5090,48.0,,52,,64.1,,4,,47.6,0,64.1,4,4,5,4
msg_21,node4,node1,316,5042,5101,59.0,,119,,63.333333333333336,,4,,58.6,0,63.333333333333336,3,3,5,4
msg_22,node4,node2,316,5042,5112,70.0,,119,,63.333333333333336,,4,,69.6,0,63.333333333333336,3,3,5,4
msg_23,node4,node3,316,5042,5123,81.0,,119,,63.43478260869565,,4,,80.6,0,63.43478260869565,1,1,5,4
msg_24,node4,node0,316,6098,6145,47.0,,52,,64.16666666666667,,4,,47.666666666666664,0,64.16666666666667,4,4,5,4
msg_25,node4,node1,316,6098,6156,58.0,,119,,63.48,,4,,58.666666666666664,0,63.48,3,3,5,4
msg_26,node4,node2,316,6098,6167,69.0,,119,,63.26923076923077,,4,,69.66666666666667,0,63.26923076923077,2,2,5,4
msg_27,node4,node3,316,6098,6178,80.0,,119,,63.26923076923077,,4,,80.66666666666667,0,63.26923076923077,2,2,5,4
msg_28,node4,node0,316,7651,7699,48.0,,52,,64.07142857142857,,4,,47.57142857142857,0,64.07142857142857,4,4,5,4
msg_29,node4,node1,316,7651,7710,59.0,,119,,63.51724137931034,,4,,58.57142857142857,0,63.51724137931034,3,3,5,4
msg_30,node4,node2,316,7651,7721,70.0,,119,,63.36666666666667,,4,,69.57142857142857,0,63.36666666666667,2,2,5,4
msg_31,node4,node3,316,7651,7732,81.0,,119,,63.36666666666667,,4,,80.57142857142857,0,63.36666666666667,2,2,5,4
msg_32,node4,node0,316,7751,7798,47.0,,52,,64.125,,4,,47.625,0,64.125,8,4,5,4
msg_33,node4,node1,316,7751,7809,58.0,,64,,63.60606060606061,,4,,58.625,0,63.60606060606061,7,4,5,4
