msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,1000,1047,47.0,,1,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,1000,1058,58.0,,11,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,315,1000,1069,69.0,,11,,47.0,,4,,,0,47.0,3,3,5,4
msg_3,node4,node3,315,1000,1080,80.0,,11,,58.0,,4,,,0,58.0,1,1,5,4
msg_4,node4,node0,315,2000,2047,47.0,,13,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,315,2000,2058,58.0,,13,,60.2,,4,,58.0,0,60.2,3,3,5,4
msg_6,node4,node2,315,2000,2069,69.0,,13,,60.2,,4,,69.0,0,60.2,3,3,5,4
msg_7,node4,node3,315,2000,2080,80.0,,13,,61.142857142857146,,4,,80.0,0,61.142857142857146,1,1,5,4
msg_8,node4,node0,315,3000,3048,48.0,,13,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_9,node4,node1,315,3000,3059,59.0,,13,,61.77777777777778,,4,,58.0,0,61.77777777777778,3,3,5,4
msg_10,node4,node2,316,3000,3070,70.0,,13,,61.5,,4,,69.0,0,61.5,2,2,5,4
msg_11,node4,node3,316,3000,3081,81.0,,13,,61.5,,4,,80.0,0,61.5,2,2,5,4
msg_12,node4,node0,316,4000,4046,46.0,,13,,63.833333333333336,,4,,47.333333333333336,0,63.833333333333336,4,4,5,4
msg_13,node4,node1,316,4000,4058,58.0,,13,,62.46153846153846,,4,,58.333333333333336,0,62.46153846153846,3,3,5,4
msg_14,node4,node2,316,4000,4069,69.0,,13,,62.46153846153846,,4,,69.33333333333333,0,62.46153846153846,3,3,5,4
msg_15,node4,node3,316,4000,4080,80.0,,13,,62.6,,4,,80.33333333333333,0,62.6,1,1,5,4
msg_16,node4,node0,316,5000,5048,48.0,,13,,63.6875,,4,,47.0,0,63.6875,4,4,5,4
msg_17,node4,node1,316,5000,5059,59.0,,13,,62.76470588235294,,4,,58.25,0,62.76470588235294,3,3,5,4
msg_18,node4,node2,316,5000,5070,70.0,,13,,62.55555555555556,,4,,69.25,0,62.55555555555556,2,2,5,4
msg_19,node4,node3,316,5000,5081,81.0,,13,,62.55555555555556,,4,,80.25,0,62.55555555555556,2,2,5,4
msg_20,node4,node0,316,6000,6047,47.0,,13,,63.85,,4,,47.2,0,63.85,4,4,5,4
msg_21,node4,node1,316,6000,6058,58.0,,13,,63.04761904761905,,4,,58.4,0,63.04761904761905,3,3,5,4
msg_22,node4,node2,316,6000,6069,69.0,,13,,63.04761904761905,,4,,69.4,0,63.04761904761905,3,3,5,4
msg_23,node4,node3,316,6000,6080,80.0,,13,,63.08695652173913,,4,,80.4,0,63.08695652173913,1,1,5,4
msg_24,node4,node0,316,7000,7047,47.0,,13,,63.791666666666664,,4,,47.166666666666664,0,63.791666666666664,4,4,5,4
msg_25,node4,node1,316,7000,7058,58.0,,13,,63.12,,4,,58.333333333333336,0,63.12,3,3,5,4
msg_26,node4,node2,316,7000,7069,69.0,,13,,62.92307692307692,,4,,69.33333333333333,0,62.92307692307692,2,2,5,4
msg_27,node4,node3,316,7000,7080,80.0,,13,,62.92307692307692,,4,,80.33333333333333,0,62.92307692307692,2,2,5,4
msg_28,node4,node0,316,8000,8047,47.0,,13,,63.75,,4,,47.142857142857146,0,63.75,4,4,5,4
msg_29,node4,node1,316,8000,8058,58.0,,13,,63.172413793103445,,4,,58.285714285714285,0,63.172413793103445,3,3,5,4
msg_30,node4,node2,316,8000,8069,69.0,,13,,63.172413793103445,,4,,69.28571428571429,0,63.172413793103445,3,3,5,4
