msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,223,145,192,47.0,,52,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,223,145,203,58.0,,52,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,223,145,214,69.0,,52,,47.0,,4,,,0,47.0,3,3,5,4
msg_3,node4,node3,223,145,225,80.0,,69,,58.0,,4,,,0,58.0,1,1,5,4
msg_4,node4,node0,223,2025,2073,48.0,,48,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,223,2025,2084,59.0,,59,,63.5,,4,,58.0,0,63.5,4,4,5,4
msg_6,node4,node2,223,2025,2095,70.0,,70,,60.166666666666664,,4,,69.0,0,60.166666666666664,2,2,5,4
msg_7,node4,node3,223,2025,2106,81.0,,81,,61.57142857142857,,4,,80.0,0,61.57142857142857,1,1,5,4
msg_8,node4,node0,223,3468,3515,47.0,,48,,64.0,,4,,47.5,0,64.0,4,4,5,4
msg_9,node4,node1,223,3468,3526,58.0,,56,,62.111111111111114,,4,,58.5,0,62.111111111111114,3,3,5,4
msg_10,node4,node2,224,3468,3537,69.0,,70,,61.7,,4,,69.5,0,61.7,2,2,5,4
msg_11,node4,node3,224,3468,3548,80.0,,78,,62.36363636363637,,4,,80.5,0,62.36363636363637,1,1,5,4
msg_12,node4,node0,224,3761,3809,48.0,,48,,63.833333333333336,,4,,47.333333333333336,0,63.833333333333336,4,4,5,4
msg_13,node4,node1,224,3761,3820,59.0,,59,,63.833333333333336,,4,,58.333333333333336,0,63.833333333333336,4,4,5,4
msg_14,node4,node2,224,3761,3831,70.0,,70,,62.357142857142854,,4,,69.33333333333333,0,62.357142857142854,2,2,5,4
msg_15,node4,node3,224,3761,3842,81.0,,79,,62.86666666666667,,4,,80.33333333333333,0,62.86666666666667,1,1,5,4
msg_16,node4,node0,224,4445,4493,48.0,,48,,64.0,,4,,47.5,0,64.0,4,4,5,4
msg_17,node4,node1,224,4445,4504,59.0,,59,,63.05882352941177,,4,,58.5,0,63.05882352941177,3,3,5,4
msg_18,node4,node2,224,4445,4515,70.0,,70,,63.05882352941177,,4,,69.5,0,63.05882352941177,3,3,5,4
msg_19,node4,node3,224,4445,4526,81.0,,79,,63.21052631578947,,4,,80.5,0,63.21052631578947,1,1,5,4
msg_20,node4,node0,224,5042,5090,48.0,,47,,64.1,,4,,47.6,0,64.1,4,4,5,4
msg_21,node4,node1,224,5042,5100,,59.0,58,58.0,63.333333333333336,,4,,58.6,0,63.333333333333336,3,3,5,4
msg_22,node4,node2,224,5042,5112,,70.0,70,70.0,63.333333333333336,,4,,69.6,0,63.333333333333336,3,3,5,4
msg_23,node4,node3,224,5042,5116,,70.0,79,74.0,63.333333333333336,,4,,80.6,0,63.333333333333336,3,3,5,4
msg_24,node4,node0,224,6098,6146,,48.0,48,48.0,63.833333333333336,,4,,47.666666666666664,0,63.833333333333336,4,4,5,4
