msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,415,145,192,47.0,,47,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,415,145,203,58.0,,58,,47.0,,4,,,0,47.0,3,3,5,4
msg_2,node4,node2,415,145,214,69.0,,58,,52.5,,4,,,0,52.5,2,2,5,4
msg_3,node4,node3,415,145,225,80.0,,58,,52.5,,4,,,0,52.5,2,2,5,4
msg_4,node4,node0,415,2025,2072,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_5,node4,node1,415,2025,2083,58.0,,58,,60.2,,4,,58.0,0,60.2,3,3,5,4
msg_6,node4,node2,415,2025,2094,69.0,,69,,60.2,,4,,69.0,0,60.2,3,3,5,4
msg_7,node4,node3,415,2025,2105,80.0,,80,,61.142857142857146,,4,,80.0,0,61.142857142857146,1,1,5,4
msg_8,node4,node0,415,3468,3515,47.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_9,node4,node1,415,3468,3526,58.0,,58,,61.666666666666664,,4,,58.0,0,61.666666666666664,3,3,5,4
msg_10,node4,node2,416,3468,3537,69.0,,69,,61.3,,4,,69.0,0,61.3,2,2,5,4
msg_11,node4,node3,416,3468,3548,80.0,,80,,62.0,,4,,80.0,0,62.0,1,1,5,4
msg_12,node4,node0,416,3761,3810,49.0,,47,,63.5,,4,,47.0,0,63.5,4,4,5,4
msg_13,node4,node1,416,3761,3821,60.0,,58,,62.38461538461539,,4,,58.0,0,62.38461538461539,3,3,5,4
msg_14,node4,node2,416,3761,3832,71.0,,69,,62.214285714285715,,4,,69.0,0,62.214285714285715,2,2,5,4
msg_15,node4,node3,416,3761,3843,82.0,,80,,62.214285714285715,,4,,80.0,0,62.214285714285715,2,2,5,4
msg_16,node4,node0,416,4445,4493,48.0,,47,,64.0,,4,,47.5,0,64.0,4,4,5,4
msg_17,node4,node1,416,4445,4504,59.0,,58,,63.05882352941177,,4,,58.5,0,63.05882352941177,3,3,5,4
msg_18,node4,node2,416,4445,4515,70.0,,80,,63.05882352941177,,4,,69.5,0,63.05882352941177,3,3,5,4
msg_19,node4,node3,416,4445,4526,81.0,,80,,63.21052631578947,,4,,80.5,0,63.21052631578947,1,1,5,4
msg_20,node4,node0,416,5042,5088,,,46,,64.1,,4,,47.6,0,64.1,4,4,5,4
msg_21,node4,node1,416,5042,5094,,,52,,64.1,,4,,58.6,0,64.1,4,4,5,4
msg_22,node4,node2,416,5042,5116,,,74,,64.1,,4,,69.6,0,64.1,4,4,5,4
msg_23,node4,node3,416,5042,5095,,48.0,59,53.0,64.1,,4,,80.6,0,64.1,4,4,5,4
msg_24,node4,node0,416,6098,6145,,48.0,47,47.0,62.791666666666664,,4,,47.333333333333336,0,62.791666666666664,4,4,5,4
msg_25,node4,node1,416,6098,6151,,48.0,58,53.0,62.791666666666664,,4,,57.5,0,62.791666666666664,4,4,5,4
msg_26,node4,node2,416,6098,6162,,48.0,80,64.0,62.791666666666664,,4,,70.33333333333333,0,62.791666666666664,4,4,5,4
msg_27,node4,node3,416,6098,6162,,48.0,80,64.0,62.791666666666664,,4,,76.0,0,62.791666666666664,4,4,5,4
msg_28,node4,node0,416,7651,7698,,48.0,47,47.0,61.964285714285715,,4,,47.285714285714285,0,61.964285714285715,4,4,5,4
msg_29,node4,node1,416,7651,7704,,48.0,58,53.0,61.964285714285715,,4,,56.857142857142854,0,61.964285714285715,4,4,5,4
msg_30,node4,node2,416,7651,7709,,48.0,69,58.0,61.964285714285715,,4,,69.42857142857143,0,61.964285714285715,4,4,5,4
msg_31,node4,node3,416,7651,7715,,48.0,80,64.0,61.964285714285715,,4,,74.28571428571429,0,61.964285714285715,4,4,5,4
msg_32,node4,node0,416,7751,7799,,49.0,47,48.0,61.15625,,4,,47.25,0,61.15625,4,4,5,4
msg_33,node4,node1,416,7751,7804,,48.0,58,53.0,61.15625,,4,,56.375,0,61.15625,4,4,5,4
msg_34,node4,node2,416,7751,7809,,48.0,69,58.0,61.15625,,4,,68.0,0,61.15625,4,4,5,4
msg_35,node4,node3,416,7751,7815,,48.0,80,64.0,61.15625,,4,,73.0,0,61.15625,4,4,5,4
