msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,415,1000,1000.0,0.0,,,,,,1,,,0,,1,1,2,1
msg_1,node0,node2,415,2000,2000.0,0.0,,,,0.0,,1,,,0,0.0,1,1,3,1
msg_2,node0,node3,415,3000,3000.0,0.0,,,,0.0,,1,,,0,0.0,1,1,4,1
msg_3,node0,node4,415,4000,,,,,,1.0689655172413792,414.3333333333333,1,785.6666666666666,2082.0,0,706.0666666666667,93,93,50,1
msg_4,node0,node5,415,5000,,,,,,1.0689655172413792,414.3333333333333,1,2082.0,1141.0,0,706.0666666666667,93,93,50,1
msg_5,node0,node6,415,6000,6001.0,1.0,,,,0.0,,1,,,0,0.0,3,3,7,1
msg_6,node0,node7,415,7000,7001.0,1.0,,,,0.25,,1,,,0,0.25,3,3,8,1
msg_7,node0,node8,415,8000,8000.0,0.0,,,,0.4,,1,,,0,0.4,3,3,9,1
msg_8,node0,node9,415,9000,9001.0,1.0,,,,0.3333333333333333,,1,,,0,0.3333333333333333,3,3,10,1
msg_9,node0,node10,416,10000,10002.0,2.0,,,,0.42857142857142855,,1,,,0,0.42857142857142855,3,3,11,1
msg_10,node0,node11,417,11000,,,,,,1.0689655172413792,414.3333333333333,1,,84.0,0,706.0666666666667,93,93,50,2
msg_11,node1,node0,415,11000,11107.0,107.0,,,,,0.0,1,0.625,,1,0.625,4,4,12,2
msg_12,node0,node12,417,12000,,,,,,1.0689655172413792,414.3333333333333,1,,2086.0,0,706.0666666666667,93,93,50,2
