msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node9,node0,315,187460,187508,48,,,,,,9,,,0,,9,9,10,9
msg_1,node9,node1,315,187460,187519,59,,,,48.0,,9,,,0,48.0,8,8,10,9
msg_2,node9,node2,315,187460,187530,70,,,,48.0,,9,,,0,48.0,8,8,10,9
msg_3,node9,node3,315,187460,187541,81,,,,59.0,,9,,,0,59.0,6,6,10,9
msg_4,node9,node4,315,187460,187552,92,,,,64.5,,9,,,0,64.5,5,5,10,9
msg_5,node9,node5,315,187460,187563,103,,,,64.5,,9,,,0,64.5,5,5,10,9
msg_6,node9,node6,315,187460,187574,114,,,,75.5,,9,,,0,75.5,3,3,10,9
msg_7,node9,node7,315,187460,187585,125,,,,75.5,,9,,,0,75.5,3,3,10,9
msg_8,node9,node8,315,187460,187596,136,,,,86.5,,9,,,0,86.5,1,1,10,9
msg_9,node9,node0,315,364652,364700,48,,,,92.0,,9,,48.0,0,92.0,9,9,10,9
msg_10,node9,node1,316,364652,364711,59,,,,87.6,,9,,59.0,0,87.6,8,8,10,9
msg_11,node9,node2,316,364652,364722,70,,,,85.0,,9,,70.0,0,85.0,7,7,10,9
msg_12,node9,node3,316,364652,364733,81,,,,85.0,,9,,81.0,0,85.0,7,7,10,9
msg_13,node9,node4,316,364652,364744,92,,,,83.53846153846153,,9,,92.0,0,83.53846153846153,5,5,10,9
msg_14,node9,node5,316,364652,364755,103,,,,84.14285714285714,,9,,103.0,0,84.14285714285714,4,4,10,9
msg_15,node9,node6,316,364652,364766,114,,,,85.4,,9,,114.0,0,85.4,3,3,10,9
msg_16,node9,node7,316,364652,364777,125,,,,87.1875,,9,,125.0,0,87.1875,2,2,10,9
msg_17,node9,node8,316,364652,364788,136,,,,87.1875,,9,,136.0,0,87.1875,2,2,10,9
msg_18,node9,node0,316,368146,368193,47,,,,92.0,,9,,48.0,0,92.0,9,9,10,9
msg_19,node9,node1,316,368146,368204,58,,,,89.63157894736842,,9,,59.0,0,89.63157894736842,8,8,10,9
