msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,415,12000,12048.0,48.0,,,,,,1,,,0,,9,9,10,9
msg_1,node2,node0,415,12000,12077.0,77.0,,,,,,1,,58.142857142857146,0,58.142857142857146,2,2,10,9
msg_2,node3,node0,415,12000,12076.0,76.0,,,,,,1,,58.142857142857146,0,58.142857142857146,2,2,10,9
msg_3,node4,node0,415,12000,12065.0,65.0,,,,,,1,,54.0,0,54.0,5,5,10,9
msg_4,node5,node0,415,12000,12055.0,55.0,,,,,,1,,48.0,0,48.0,8,8,10,9
msg_5,node6,node0,415,12000,12054.0,54.0,,,,,,1,,48.0,0,48.0,8,8,10,9
msg_6,node7,node0,415,12000,12060.0,60.0,,,,,,1,,54.0,0,54.0,5,5,10,9
msg_7,node8,node0,415,12000,12059.0,59.0,,,,,,1,,52.333333333333336,0,52.333333333333336,6,6,10,9
msg_8,node9,node0,415,12000,12066.0,66.0,,,,,,1,,56.833333333333336,0,56.833333333333336,3,3,10,9
msg_9,node1,node0,415,24000,24049.0,49.0,,,,48.0,,1,,62.22222222222222,0,62.22222222222222,9,9,10,9
msg_10,node2,node0,415,24000,24077.0,77.0,,,,77.0,,1,,61.470588235294116,0,61.470588235294116,1,1,10,9
msg_11,node3,node0,415,24000,24071.0,71.0,,,,76.0,,1,,60.875,0,60.875,2,2,10,9
msg_12,node4,node0,415,24000,24067.0,67.0,,,,65.0,,1,,60.46666666666667,0,60.46666666666667,3,3,10,9
msg_13,node5,node0,415,24000,24056.0,56.0,,,,55.0,,1,,60.9,0,60.9,8,8,10,9
msg_14,node6,node0,415,24000,24055.0,55.0,,,,54.0,,1,,60.9,0,60.9,8,8,10,9
