msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,223,1000,1054.0,54.0,,,,,,1,,,0,,1,1,2,1
msg_1,node0,node2,223,2000,2059.0,59.0,,,,54.0,,1,,,0,54.0,1,1,3,1
msg_2,node0,node3,223,3000,3071.0,71.0,,,,56.5,,1,,,0,56.5,1,1,4,1
msg_3,node0,node4,223,4000,4053.0,53.0,,,,61.333333333333336,,1,,,0,61.333333333333336,1,1,5,1
msg_4,node1,node0,223,11000,11053.0,53.0,,,,,54.0,1,59.25,,0,59.25,1,1,5,1
msg_5,node1,node2,223,12000,12053.0,53.0,,,,53.0,54.0,1,,59.0,0,58.0,1,1,5,1
msg_6,node1,node3,223,13000,13059.0,59.0,,,,53.0,54.0,1,,71.0,0,57.166666666666664,1,1,5,1
msg_7,node1,node4,223,14000,14047.0,47.0,,,,55.0,54.0,1,,53.0,0,57.42857142857143,1,1,5,1
msg_8,node2,node0,223,21000,21059.0,59.0,,,,,56.0,1,59.25,53.0,0,56.125,1,1,5,1
msg_9,node2,node1,223,22000,22054.0,54.0,,,,59.0,56.0,1,53.0,54.0,0,56.44444444444444,1,1,5,1
msg_10,node2,node3,223,23000,23066.0,66.0,,,,56.5,56.0,1,,65.0,0,56.2,1,1,5,1
msg_11,node2,node4,223,24000,24054.0,54.0,,,,59.666666666666664,56.0,1,,50.0,0,57.09090909090909,1,1,5,1
msg_12,node3,node0,223,31000,,,,,,,318.5,1,59.25,55.333333333333336,0,119.5625,4,4,5,1
msg_13,node3,node1,223,32000,,,,,,,318.5,1,53.0,52.0,0,119.5625,4,4,5,1
msg_14,node3,node2,223,33000,,,,,,,318.5,1,58.25,54.333333333333336,0,119.5625,4,4,5,1
msg_15,node3,node4,223,34000,,,,,,,318.5,1,307.75,51.333333333333336,0,119.5625,4,4,5,1
msg_16,node4,node0,223,41000,41054.0,54.0,,,,,51.333333333333336,1,59.25,56.0,0,56.833333333333336,5,5,5,1
msg_17,node4,node1,223,42000,42048.0,48.0,,,,54.0,51.333333333333336,1,53.0,54.0,0,56.61538461538461,5,5,5,1
msg_18,node4,node2,223,43000,43051.0,51.0,,,,51.0,51.333333333333336,1,58.25,56.0,0,56.0,5,5,5,1
msg_19,node4,node3,223,44000,45078.0,1078.0,,,,51.0,51.333333333333336,1,,65.33333333333333,0,55.666666666666664,5,5,5,1
