msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,315,1000,1000,0,,,,,,1,,,0,,1,1,2,1
msg_1,node0,node2,315,11000,11000,0,,,,0.0,,1,,,0,0.0,2,2,3,2
msg_2,node1,node0,315,11000,11002,2,,,,,0.0,1,0.0,,1,0.0,2,2,3,2
msg_3,node0,node3,315,21000,21000,0,,,,0.0,2.0,1,,,0,0.6666666666666666,3,3,4,3
msg_4,node1,node2,315,21000,21002,2,,,,2.0,0.0,1,,0.0,1,0.6666666666666666,3,3,4,3
msg_5,node2,node0,315,21000,21002,2,,,,,0.0,1,0.0,2.0,1,0.6666666666666666,3,3,4,3
msg_6,node0,node4,315,31000,31001,1,,,,0.0,2.0,1,,,0,1.0,4,4,5,4
msg_7,node1,node3,315,31000,31004,4,,,,2.0,0.0,1,3.0,0.0,1,1.25,2,2,5,4
msg_8,node2,node1,315,31000,31004,4,,,,2.0,1.0,1,2.6666666666666665,0.0,1,1.5555555555555556,1,1,5,4
msg_9,node3,node0,315,31000,31003,3,,,,,0.0,1,0.0,2.0,1,1.0,4,4,5,4
msg_10,node0,node5,315,41000,41001,1,,,,0.25,2.3333333333333335,1,,,0,1.8,5,5,6,5
msg_11,node1,node4,315,41000,41003,3,,,,2.6666666666666665,2.0,1,,1.0,1,1.7692307692307692,2,2,6,5
msg_12,node2,node3,315,41000,41002,2,,,,3.0,1.0,1,3.0,2.0,1,1.8,5,5,6,5
msg_13,node3,node1,315,41000,41002,2,,,,3.0,2.0,1,2.6666666666666665,2.0,1,1.8,5,5,6,5
