msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node0,node1,315,1000,1000.0,0.0,,,,,,1,,,0,,1,1,2,1
msg_1,node0,node2,315,6000,6000.0,0.0,,,,0.0,,1,,,0,0.0,1,1,3,1
msg_2,node0,node3,315,11000,11000.0,0.0,,,,0.0,,1,,,0,0.0,2,2,4,2
msg_3,node1,node0,315,11000,11002.0,2.0,,,,,0.0,1,0.0,,1,0.0,2,2,4,2
msg_4,node0,node4,315,16000,16001.0,1.0,,,,0.0,2.0,1,,,0,0.5,2,2,5,2
msg_5,node1,node2,315,16000,16001.0,1.0,,,,2.0,0.0,1,,0.0,0,0.5,2,2,5,2
msg_6,node0,node5,315,21000,21001.0,1.0,,,,0.25,2.0,1,,,0,0.6666666666666666,3,3,6,3
msg_7,node1,node3,315,21000,21002.0,2.0,,,,1.5,0.0,1,,0.0,0,0.6666666666666666,3,3,6,3
msg_8,node2,node0,315,21000,21002.0,2.0,,,,,0.5,1,0.25,2.0,1,0.6666666666666666,3,3,6,3
msg_9,node0,node6,315,26000,26000.0,0.0,,,,0.4,2.0,1,,,0,1.0,3,3,7,3
msg_10,node1,node4,315,26000,26004.0,4.0,,,,1.6666666666666667,1.5,1,,1.0,0,1.0909090909090908,1,1,7,3
msg_11,node2,node1,315,26000,26003.0,3.0,,,,2.0,0.5,1,1.6666666666666667,0.0,1,1.0,3,3,7,3
msg_12,node0,node7,315,31000,31000.0,0.0,,,,0.3333333333333333,2.0,1,,,0,1.3333333333333333,4,4,8,4
msg_13,node1,node5,315,31000,31008.0,8.0,,,,2.25,1.5,1,,1.0,0,1.8666666666666667,1,1,8,4
msg_14,node2,node3,315,31000,31006.0,6.0,,,,2.5,0.5,1,,1.0,1,1.3333333333333333,4,4,8,4
msg_15,node3,node0,315,31000,31006.0,6.0,,,,,1.0,1,0.3333333333333333,2.0,1,1.3333333333333333,4,4,8,4
msg_16,node0,node8,315,36000,36000.0,0.0,,,,0.2857142857142857,3.3333333333333335,1,,,0,2.25,4,4,9,4
msg_17,node1,node6,315,36000,36007.0,7.0,,,,3.4,3.0,1,,0.0,0,2.3333333333333335,2,2,9,4
msg_18,node2,node4,315,36000,36007.0,7.0,,,,3.6666666666666665,0.5,1,,2.5,0,2.3333333333333335,2,2,9,4
msg_19,node3,node1,315,36000,36006.0,6.0,,,,6.0,2.6666666666666665,1,3.4,1.5,1,2.1176470588235294,3,3,9,4
msg_20,node0,node9,315,41000,41000.0,0.0,,,,0.25,3.3333333333333335,1,,,0,2.8,5,5,10,5
msg_21,node1,node7,315,41000,41002.0,2.0,,,,4.0,3.0,1,,0.0,0,2.6666666666666665,4,4,10,5
msg_22,node2,node5,315,41000,41003.0,3.0,,,,4.5,1.0,1,,4.5,0,2.608695652173913,2,2,10,5
msg_23,node3,node2,315,41000,41002.0,2.0,,,,6.0,2.6666666666666665,1,4.5,0.5,1,2.6666666666666665,4,4,10,5
msg_24,node4,node0,315,41000,41003.0,3.0,,,,,4.0,1,0.2222222222222222,3.3333333333333335,1,2.625,1,1,10,5
msg_25,node1,node8,315,46000,46000.0,0.0,,,,3.7142857142857144,3.0,1,,0.0,0,2.64,4,4,10,4
msg_26,node2,node6,315,46000,46007.0,7.0,,,,4.2,1.0,1,,3.5,0,2.857142857142857,1,1,10,4
msg_27,node3,node4,315,46000,46007.0,7.0,,,,4.666666666666667,2.6666666666666665,1,3.0,4.0,1,2.64,4,4,10,4
msg_28,node4,node1,315,46000,46007.0,7.0,,,,3.0,4.0,1,3.7142857142857144,3.0,1,2.64,4,4,10,4
msg_29,node1,node9,315,51000,51000.0,0.0,,,,3.25,4.0,1,,0.0,0,3.0,5,5,10,5
msg_30,node2,node7,315,51000,51002.0,2.0,,,,4.666666666666667,1.0,1,,1.0,0,3.0,5,5,10,5
msg_31,node3,node5,315,51000,51003.0,3.0,,,,5.25,2.6666666666666665,1,,4.0,1,2.870967741935484,3,3,10,5
msg_32,node4,node2,315,51000,51003.0,3.0,,,,5.0,4.75,1,4.285714285714286,1.0,1,2.875,2,2,10,5
msg_33,node5,node0,315,51000,51003.0,3.0,,,,,3.75,1,0.2222222222222222,3.25,0,2.878787878787879,1,1,10,5
