msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,315,60000,60031,31.0,,48,,,,1,,29.0,0,29.0,5,5,10,9
msg_1,node2,node0,315,60000,60029,29.0,,48,,,,1,,28.0,0,28.0,8,8,10,9
msg_2,node3,node0,315,60000,60029,29.0,,48,,,,1,,28.0,0,28.0,8,8,10,9
msg_3,node4,node0,315,60000,60030,30.0,,48,,,,1,,28.666666666666668,0,28.666666666666668,6,6,10,9
msg_4,node5,node0,315,60000,60028,28.0,,64,,,,1,,,0,,9,9,10,9
msg_5,node6,node0,315,60000,60034,34.0,,48,,,,1,,30.0,0,30.0,3,3,10,9
msg_6,node7,node0,315,60000,60035,35.0,,48,,,,1,,30.571428571428573,0,30.571428571428573,2,2,10,9
msg_7,node8,node0,315,60000,60033,33.0,,48,,,,1,,29.0,0,29.0,5,5,10,9
msg_8,node9,node0,315,60000,60034,34.0,,48,,,,1,,30.571428571428573,0,30.571428571428573,2,2,10,9
msg_9,node0,node5,315,65027,65047,20.0,,59,,,31.444444444444443,1,28.0,,0,31.444444444444443,7,7,10,1
msg_10,node0,node3,315,65029,65048,19.0,,59,,,31.444444444444443,1,29.0,,0,31.444444444444443,7,7,10,1
msg_11,node0,node4,315,65030,65049,19.0,,20,,19.5,31.444444444444443,1,30.0,,0,29.272727272727273,5,5,10,1
msg_12,node0,node8,315,65033,65052,19.0,,20,,19.333333333333332,31.444444444444443,3,33.0,,0,28.416666666666668,4,4,10,3
msg_13,node0,node6,315,65033,65054,21.0,,19,,19.4,31.444444444444443,3,34.0,,0,27.142857142857142,2,2,10,3
msg_14,node0,node9,315,65033,65053,20.0,,20,,19.25,31.444444444444443,3,34.0,,0,27.692307692307693,3,3,10,3
msg_15,node0,node7,315,65035,65055,20.0,,19,,19.4,31.444444444444443,1,35.0,,0,27.142857142857142,2,2,10,1
msg_16,node1,node0,315,120000,120049,,,49,,31.0,,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_17,node2,node0,315,120000,120049,,,49,,29.0,,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_18,node3,node0,315,120000,120049,,,49,,29.0,19.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_19,node4,node0,315,120000,120049,,,49,,30.0,19.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_20,node5,node0,315,120000,120049,,,49,,28.0,20.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_21,node6,node0,315,120000,120049,,,49,,34.0,21.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_22,node7,node0,315,120000,120038,,28.0,49,38.0,35.0,20.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_23,node8,node0,315,120000,120038,,28.0,49,38.0,33.0,19.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_24,node9,node0,315,120000,120038,,28.0,49,38.0,34.0,20.0,1,19.714285714285715,31.444444444444443,0,26.3125,9,9,10,9
msg_25,node0,node8,315,125038,125059,,19.0,23,21.0,19.714285714285715,38.388888888888886,1,35.5,19.0,0,33.16,1,1,10,1
msg_26,node0,node1,315,125059,125078,,19.0,20,19.0,19.875,38.388888888888886,5,40.0,,0,32.69230769230769,5,5,10,5
msg_27,node0,node2,315,125059,125078,,19.0,20,19.0,19.875,38.388888888888886,5,39.0,,0,32.69230769230769,5,5,10,5
msg_28,node0,node3,316,125059,125078,,19.0,20,19.0,19.875,38.388888888888886,5,39.0,19.0,0,32.69230769230769,5,5,10,5
msg_29,node0,node4,316,125059,125078,,19.0,20,19.0,19.875,38.388888888888886,5,39.5,19.0,0,32.69230769230769,5,5,10,5
msg_30,node0,node5,316,125059,125078,,19.0,20,19.0,19.875,38.388888888888886,5,38.5,20.0,0,32.69230769230769,5,5,10,5
msg_31,node1,node0,315,180000,180039,,30.0,49,39.0,40.0,19.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_32,node2,node0,315,180000,180039,,30.0,49,39.0,39.0,19.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_33,node3,node0,315,180000,180039,,30.0,49,39.0,39.0,19.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_34,node4,node0,315,180000,180039,,30.0,49,39.0,39.5,19.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_35,node5,node0,315,180000,180039,,30.0,49,39.0,38.5,19.5,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_36,node6,node0,315,180000,180039,,30.0,49,39.0,41.5,21.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_37,node7,node0,315,180000,180039,,30.0,49,39.0,36.5,20.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_38,node8,node0,315,180000,180039,,30.0,49,39.0,35.5,20.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_39,node9,node0,315,180000,180039,,30.0,49,39.0,36.0,20.0,1,19.53846153846154,38.388888888888886,0,30.483870967741936,9,9,10,9
msg_40,node0,node1,316,185039,185058,,19.0,20,19.0,19.53846153846154,38.592592592592595,6,39.666666666666664,19.0,0,32.4,6,6,10,6
msg_41,node0,node2,316,185039,185058,,19.0,20,19.0,19.53846153846154,38.592592592592595,6,39.0,19.0,0,32.4,6,6,10,6
